u_AnnualSalary|u_AccountBalance|AnnualSalary|AccountBalance|LoanApproval|Gender
8641.06|-4508.7|109296.35|28281.21|1.0|1
-14358.94|-1009.83|86296.35|24905.35|-1.0|1
69344.71|-346.61|170000.0|50587.69|1.0|0
4641.06|-1600.48|105296.35|29993.82|1.0|1
-655.29|-2214.62|100000.0|27796.59|1.0|0
9344.71|-5411.44|110000.0|27588.79|1.0|0
-10655.29|2175.46|90000.0|29197.66|1.0|0
-30655.29|3428.68|70000.0|24472.86|-1.0|0
30141.06|5204.92|130796.35|44421.2|1.0|1
33141.06|1793.01|133796.35|41906.0|1.0|1
29344.71|-1147.83|130000.0|37830.42|1.0|0
-10655.29|-1392.81|90000.0|25629.39|-1.0|0
-655.29|761.82|100000.0|30773.03|1.0|0
-10655.29|2224.45|90000.0|29246.65|1.0|0
-655.29|6340.16|100000.0|36351.37|1.0|0
41641.06|-1070.61|142296.35|41583.04|1.0|1
19344.71|4427.06|120000.0|40416.3|1.0|0
30141.06|6156.97|130796.35|45373.25|1.0|1
9344.71|-1222.99|110000.0|31777.24|1.0|0
-30655.29|577.23|70000.0|21621.41|-1.0|0
-30655.29|960.94|70000.0|22005.12|-1.0|0
-10655.29|-3475.8|90000.0|23546.4|-1.0|0
10141.06|-607.2|110796.35|32631.06|1.0|1
-30655.29|-2382.17|70000.0|18662.01|-1.0|0
29344.71|-1678.47|130000.0|37299.78|1.0|0
-16858.94|-3064.0|83796.35|22103.92|-1.0|1
141.06|1737.86|100796.35|31987.1|1.0|1
29344.71|-3978.19|130000.0|35000.06|1.0|0
-10655.29|-5300.31|90000.0|21721.89|-1.0|0
9344.71|-537.77|110000.0|32462.46|1.0|0
-30655.29|377.05|70000.0|21421.23|-1.0|0
-34358.94|4287.19|66296.35|24224.34|-1.0|1
39344.71|-1150.57|140000.0|40816.7|1.0|0
24141.06|5842.58|124796.35|43265.46|1.0|1
3141.06|-2990.61|103796.35|28155.34|1.0|1
-25358.94|-1301.89|75296.35|21325.37|-1.0|1
-26858.94|-1006.8|73796.35|21172.11|-1.0|1
-10655.29|525.26|90000.0|27547.46|1.0|0
42641.06|3954.02|143296.35|46906.57|1.0|1
-10655.29|-521.58|90000.0|26500.62|-1.0|0
141.06|1780.44|100796.35|32029.68|1.0|1
63141.06|-2120.13|163796.35|46959.9|1.0|1
-10655.29|2524.47|90000.0|29546.67|1.0|0
-30655.29|-505.26|70000.0|20538.92|-1.0|0
-655.29|-883.51|100000.0|29127.7|1.0|0
32641.06|1284.68|133296.35|41248.22|1.0|1
9344.71|2379.68|110000.0|35379.91|1.0|0
50141.06|-845.64|150796.35|44348.67|1.0|1
-40655.29|3468.33|60000.0|21523.49|-1.0|0
74641.06|2540.74|175296.35|55058.13|1.0|1
-655.29|4607.48|100000.0|34618.69|1.0|0
19344.71|63.2|120000.0|36052.44|1.0|0
79344.71|-2251.68|180000.0|51671.64|1.0|0
-10655.29|943.25|90000.0|27965.45|1.0|0
-10655.29|-2153.29|90000.0|24868.91|-1.0|0
-20655.29|-1679.22|80000.0|22353.97|-1.0|0
19344.71|4316.16|120000.0|40305.4|1.0|0
-20655.29|1126.04|80000.0|25159.23|-1.0|0
13141.06|2680.04|113796.35|36815.0|1.0|1
-60358.94|4074.43|40296.35|16240.15|-1.0|1
-30655.29|617.86|70000.0|21662.04|-1.0|0
-19858.94|-1934.01|80796.35|22337.21|-1.0|1
11641.06|3309.03|112296.35|36995.64|1.0|1
-655.29|878.06|100000.0|30889.27|1.0|0
-39858.94|5443.18|60796.35|23736.37|-1.0|1
74641.06|-117.28|175296.35|52400.11|1.0|1
-40655.29|3863.59|60000.0|21918.75|-1.0|0
13141.06|-714.03|113796.35|33420.93|1.0|1
40141.06|-843.41|140796.35|41361.89|1.0|1
-655.29|-2197.89|100000.0|27813.32|1.0|0
-20655.29|-2470.33|80000.0|21562.86|-1.0|0
-47358.94|-3021.09|53296.35|13030.34|-1.0|1
29344.71|-1753.79|130000.0|37224.46|1.0|0
-655.29|-1208.36|100000.0|28802.85|1.0|0
-40655.29|2020.55|60000.0|20075.71|-1.0|0
14641.06|438.08|115296.35|35021.39|1.0|1
29344.71|-3224.65|130000.0|35753.6|1.0|0
19641.06|-2571.14|120296.35|33506.68|1.0|1
10141.06|-927.08|110796.35|32311.18|1.0|1
13141.06|-1780.86|113796.35|32354.1|1.0|1
-30655.29|1234.89|70000.0|22279.07|-1.0|0
-655.29|2760.95|100000.0|32772.16|1.0|0
29344.71|1542.26|130000.0|40520.51|1.0|0
14141.06|732.19|114796.35|35166.05|1.0|1
-20655.29|-4810.32|80000.0|19222.87|-1.0|0
-20655.29|1184.58|80000.0|25217.77|-1.0|0
-18358.94|-2607.24|82296.35|22112.33|-1.0|1
-10655.29|538.8|90000.0|27561.0|1.0|0
31641.06|753.59|132296.35|40418.23|1.0|1
-10655.29|958.72|90000.0|27980.92|1.0|0
-22858.94|1912.75|77796.35|25287.26|-1.0|1
23141.06|628.65|123796.35|37752.62|1.0|1
-38358.94|2465.47|62296.35|21207.01|-1.0|1
-655.29|-1480.23|100000.0|28530.98|1.0|0
-18358.94|1119.2|82296.35|25838.77|-1.0|1
-40655.29|-1205.64|60000.0|16849.52|-1.0|0
16141.06|1451.52|116796.35|36483.19|1.0|1
39344.71|4707.42|140000.0|46674.69|1.0|0
39344.71|5061.75|140000.0|47029.02|1.0|0
-10655.29|1045.04|90000.0|28067.24|1.0|0
69344.71|-3269.35|170000.0|47664.95|1.0|0
29344.71|1138.88|130000.0|40117.13|1.0|0
-40655.29|1155.48|60000.0|19210.64|-1.0|0
-40655.29|573.61|60000.0|18628.77|-1.0|0
19344.71|1794.27|120000.0|37783.51|1.0|0
-33858.94|2471.73|66796.35|22558.33|-1.0|1
9344.71|-2130.49|110000.0|30869.74|1.0|0
-40655.29|-1079.9|60000.0|16975.26|-1.0|0
29344.71|-2004.62|130000.0|36973.63|1.0|0
7141.06|279.98|107796.35|32621.53|1.0|1
11641.06|355.69|112296.35|34042.3|1.0|1
-655.29|1445.65|100000.0|31456.86|1.0|0
-45358.94|2529.15|55296.35|19178.39|-1.0|1
4641.06|3032.36|105296.35|34626.66|1.0|1
28641.06|1205.93|129296.35|39973.86|1.0|1
29344.71|360.54|130000.0|39338.79|1.0|0
9344.71|1498.39|110000.0|34498.62|1.0|0
-10655.29|1749.08|90000.0|28771.28|1.0|0
-655.29|-763.4|100000.0|29247.81|1.0|0
-8358.94|-2284.59|92296.35|25423.99|-1.0|1
14641.06|725.82|115296.35|35309.13|1.0|1
19344.71|-2058.46|120000.0|33930.78|1.0|0
-40655.29|-1238.73|60000.0|16816.43|-1.0|0
-20655.29|313.56|80000.0|24346.75|-1.0|0
8641.06|-1685.85|109296.35|31104.06|1.0|1
69344.71|418.58|170000.0|51352.88|1.0|0
-30655.29|-921.18|70000.0|20123.0|-1.0|0
49344.71|-2188.41|150000.0|42767.87|1.0|0
-10655.29|-778.74|90000.0|26243.46|-1.0|0
-655.29|2213.76|100000.0|32224.97|1.0|0
-50655.29|446.87|50000.0|15513.02|-1.0|0
17141.06|651.2|117796.35|35981.77|1.0|1
-655.29|4775.61|100000.0|34786.82|1.0|0
-30858.94|418.51|69796.35|21401.81|-1.0|1
-10655.29|-791.66|90000.0|26230.54|-1.0|0
19141.06|-3082.3|119796.35|32846.07|1.0|1
9344.71|789.58|110000.0|33789.81|1.0|0
39344.71|-80.53|140000.0|41886.74|1.0|0
29344.71|-1503.34|130000.0|37474.91|1.0|0
19344.71|1547.54|120000.0|37536.78|1.0|0
-70655.29|1807.6|30000.0|10895.72|-1.0|0
49344.71|993.59|150000.0|45949.87|1.0|0
9344.71|749.18|110000.0|33749.41|1.0|0
-59858.94|2515.1|40796.35|14830.27|-1.0|1
45641.06|92.4|146296.35|43941.65|1.0|1
-655.29|-1981.36|100000.0|28029.85|1.0|0
69344.71|87.28|170000.0|51021.58|1.0|0
-655.29|-2699.07|100000.0|27312.14|1.0|0
-655.29|2507.76|100000.0|32518.97|1.0|0
18641.06|-1205.7|119296.35|34573.22|1.0|1
-15358.94|331.53|85296.35|25947.8|-1.0|1
19344.71|-1405.56|120000.0|34583.68|1.0|0
9344.71|1851.97|110000.0|34852.2|1.0|0
49344.71|959.09|150000.0|45915.37|1.0|0
-655.29|-1826.79|100000.0|28184.42|1.0|0
-10655.29|3348.28|90000.0|30370.48|1.0|0
9344.71|3800.86|110000.0|36801.09|1.0|0
39344.71|-244.84|140000.0|41722.43|1.0|0
-40655.29|-3927.24|60000.0|14127.92|-1.0|0
6141.06|-1116.54|106796.35|30926.11|1.0|1
-1358.94|-1150.87|99296.35|28650.02|1.0|1
-30655.29|-2583.13|70000.0|18461.05|-1.0|0
69344.71|-1134.99|170000.0|49799.31|1.0|0
51641.06|3798.65|152296.35|49441.31|1.0|1
-50655.29|-3942.07|50000.0|11124.08|-1.0|0
-9858.94|-607.48|90796.35|26652.75|-1.0|1
29344.71|-963.93|130000.0|38014.32|1.0|0
-20655.29|-392.38|80000.0|23640.81|-1.0|0
9344.71|-597.56|110000.0|32402.67|1.0|0
29344.71|-5614.44|130000.0|33363.81|1.0|0
1641.06|1221.14|102296.35|31918.74|1.0|1
-10655.29|1902.66|90000.0|28924.86|1.0|0
7641.06|171.59|108296.35|32662.59|1.0|1
-30655.29|711.04|70000.0|21755.22|-1.0|0
-20655.29|3015.3|80000.0|27048.49|-1.0|0
-30655.29|-2798.4|70000.0|18245.78|-1.0|0
-40655.29|16.41|60000.0|18071.57|-1.0|0
-14358.94|5108.78|86296.35|31023.96|1.0|1
-655.29|1137.69|100000.0|31148.9|1.0|0
-50655.29|-350.1|50000.0|14716.05|-1.0|0
-30655.29|4467.28|70000.0|25511.46|-1.0|0
-40655.29|2830.88|60000.0|20886.04|-1.0|0
-68858.94|-1080.87|31796.35|8544.19|-1.0|1
9344.71|3530.01|110000.0|36530.24|1.0|0
-655.29|-2026.23|100000.0|27984.98|1.0|0
9344.71|1193.46|110000.0|34193.69|1.0|0
-20655.29|3781.12|80000.0|27814.31|-1.0|0
-10655.29|-4402.24|90000.0|22619.96|-1.0|0
-18358.94|1962.19|82296.35|26681.76|-1.0|1
19344.71|4972.8|120000.0|40962.04|1.0|0
-20655.29|-792.53|80000.0|23240.66|-1.0|0
-16858.94|4235.84|83796.35|29403.76|1.0|1
-8358.94|-349.4|92296.35|27359.18|1.0|1
-10655.29|-2413.24|90000.0|24608.96|-1.0|0
27141.06|-1401.21|127796.35|36918.37|1.0|1
-30655.29|-1134.48|70000.0|19909.7|-1.0|0
-30655.29|3158.57|70000.0|24202.75|-1.0|0
-655.29|2526.29|100000.0|32537.5|1.0|0
-30655.29|-1083.93|70000.0|19960.25|-1.0|0
39344.71|3371.23|140000.0|45338.5|1.0|0
-50655.29|675.54|50000.0|15741.69|-1.0|0
9344.71|-345.07|110000.0|32655.16|1.0|0
-655.29|-1757.04|100000.0|28254.17|1.0|0
-30655.29|4733.84|70000.0|25778.02|-1.0|0
-50655.29|-1275.04|50000.0|13791.11|-1.0|0
17141.06|-2416.22|117796.35|32914.35|1.0|1
29344.71|5681.44|130000.0|44659.69|1.0|0
48641.06|198.15|149296.35|44944.11|1.0|1
29344.71|4065.36|130000.0|43043.61|1.0|0
-20655.29|-575.2|80000.0|23457.99|-1.0|0
-31358.94|-265.58|69296.35|20568.27|-1.0|1
19344.71|3530.08|120000.0|39519.32|1.0|0
-7858.94|3766.25|92796.35|31624.28|1.0|1
39344.71|-4119.27|140000.0|37848.0|1.0|0
-20655.29|2883.88|80000.0|26917.07|-1.0|0
19344.71|1536.3|120000.0|37525.54|1.0|0
-655.29|-1436.41|100000.0|28574.8|1.0|0
-43858.94|-2528.13|56796.35|14569.46|-1.0|1
-9858.94|1215.38|90796.35|28475.61|1.0|1
19344.71|1549.97|120000.0|37539.21|1.0|0
61641.06|5930.66|162296.35|54562.33|1.0|1
16141.06|2300.79|116796.35|37332.46|1.0|1
21641.06|2732.47|122296.35|39408.09|1.0|1
-655.29|-2408.53|100000.0|27602.68|1.0|0
9344.71|1294.47|110000.0|34294.7|1.0|0
-60655.29|2648.93|40000.0|14726.07|-1.0|0
66141.06|-2108.32|166796.35|47868.41|1.0|1
19344.71|-158.38|120000.0|35830.86|1.0|0
-655.29|-304.32|100000.0|29706.89|1.0|0
11641.06|-3031.6|112296.35|30655.01|1.0|1
-39858.94|502.66|60796.35|18795.85|-1.0|1
-10655.29|2434.36|90000.0|29456.56|1.0|0
19344.71|2216.17|120000.0|38205.41|1.0|0
-655.29|221.81|100000.0|30233.02|1.0|0
13141.06|432.69|113796.35|34567.65|1.0|1
-655.29|-3378.63|100000.0|26632.58|1.0|0
9344.71|1668.99|110000.0|34669.22|1.0|0
29344.71|1248.68|130000.0|40226.93|1.0|0
-40655.29|-517.87|60000.0|17537.29|-1.0|0
-40655.29|4218.23|60000.0|22273.39|-1.0|0
69344.71|-4934.26|170000.0|46000.04|1.0|0
-10655.29|-702.65|90000.0|26319.55|-1.0|0
-40655.29|-1687.27|60000.0|16367.89|-1.0|0
49344.71|-1403.21|150000.0|43553.07|1.0|0
-20655.29|-2637.86|80000.0|21395.33|-1.0|0
70141.06|3611.18|170796.35|54783.51|1.0|1
-10655.29|3351.94|90000.0|30374.14|1.0|0
19344.71|1054.58|120000.0|37043.82|1.0|0
-655.29|339.31|100000.0|30350.52|1.0|0
23141.06|435.0|123796.35|37558.97|1.0|1
-10655.29|710.15|90000.0|27732.35|1.0|0
29344.71|2733.72|130000.0|41711.97|1.0|0
-20655.29|-2382.81|80000.0|21650.38|-1.0|0
7141.06|-3924.58|107796.35|28416.97|1.0|1
-30655.29|-3997.85|70000.0|17046.33|-1.0|0
26141.06|446.34|126796.35|38467.02|1.0|1
-30655.29|1680.02|70000.0|22724.2|-1.0|0
-1358.94|-555.43|99296.35|29245.46|1.0|1
-10655.29|-1698.54|90000.0|25323.66|-1.0|0
4641.06|1501.23|105296.35|33095.53|1.0|1
-60655.29|3689.68|40000.0|15766.82|-1.0|0
-50655.29|-2552.22|50000.0|12513.93|-1.0|0
-7858.94|-1045.83|92796.35|26812.2|1.0|1
9344.71|4807.84|110000.0|37808.07|1.0|0
22641.06|-3872.36|123296.35|33102.16|1.0|1
82141.06|-3223.47|182796.35|51535.68|1.0|1
4641.06|-1044.49|105296.35|30549.81|1.0|1
20141.06|304.46|120796.35|36531.73|1.0|1
27141.06|-1755.67|127796.35|36563.91|1.0|1
-15858.94|-2139.4|84796.35|23327.42|-1.0|1
30141.06|-1160.01|130796.35|38056.27|1.0|1
9344.71|-4637.41|110000.0|28362.82|1.0|0
29344.71|4533.02|130000.0|43511.27|1.0|0
-10655.29|2478.71|90000.0|29500.91|1.0|0
-1358.94|974.64|99296.35|30775.53|1.0|1
19344.71|-4061.48|120000.0|31927.76|1.0|0
79344.71|-2040.1|180000.0|51883.22|1.0|0
-40655.29|693.96|60000.0|18749.12|-1.0|0
-10655.29|-361.75|90000.0|26660.45|-1.0|0
17641.06|729.8|118296.35|36209.82|1.0|1
-10655.29|1480.07|90000.0|28502.27|1.0|0
14641.06|1214.93|115296.35|35798.24|1.0|1
-40655.29|-2670.56|60000.0|15384.6|-1.0|0
9344.71|-3966.91|110000.0|29033.32|1.0|0
48641.06|-1139.87|149296.35|43606.09|1.0|1
-30655.29|-1747.83|70000.0|19296.35|-1.0|0
-30655.29|-1658.31|70000.0|19385.87|-1.0|0
26141.06|4846.34|126796.35|42867.02|1.0|1
-59858.94|4828.87|40796.35|17144.04|-1.0|1
-655.29|-2099.67|100000.0|27911.54|1.0|0
-10655.29|-1244.12|90000.0|25778.08|-1.0|0
-10655.29|1491.7|90000.0|28513.9|1.0|0
-64358.94|1033.85|36296.35|12003.96|-1.0|1
-70655.29|4937.7|30000.0|14025.82|-1.0|0
-10655.29|-2809.27|90000.0|24212.93|-1.0|0
-858.94|691.57|99796.35|30641.91|1.0|1
4641.06|3690.45|105296.35|35284.75|1.0|1
-50655.29|971.43|50000.0|16037.58|-1.0|0
-10655.29|-781.78|90000.0|26240.42|-1.0|0
-10655.29|1227.29|90000.0|28249.49|1.0|0
59344.71|2667.43|160000.0|50612.72|1.0|0
141.06|3568.87|100796.35|33818.11|1.0|1
-655.29|3371.31|100000.0|33382.52|1.0|0
9344.71|1453.36|110000.0|34453.59|1.0|0
29344.71|-3857.44|130000.0|35120.81|1.0|0
15641.06|2141.26|116296.35|37023.47|1.0|1
-10655.29|535.25|90000.0|27557.45|1.0|0
3141.06|-6089.93|103796.35|25056.02|1.0|1
29344.71|-3237.83|130000.0|35740.42|1.0|0
-655.29|-1944.32|100000.0|28066.89|1.0|0
9344.71|-2193.93|110000.0|30806.3|1.0|0
-22858.94|2295.62|77796.35|25670.13|-1.0|1
-20655.29|-53.88|80000.0|23979.31|-1.0|0
39344.71|4325.12|140000.0|46292.39|1.0|0
9344.71|3222.2|110000.0|36222.43|1.0|0
19344.71|3916.59|120000.0|39905.83|1.0|0
9344.71|6650.67|110000.0|39650.9|1.0|0
21641.06|5945.75|122296.35|42621.37|1.0|1
19344.71|2617.1|120000.0|38606.34|1.0|0
3141.06|2577.64|103796.35|33723.59|1.0|1
-31358.94|-1564.99|69296.35|19268.86|-1.0|1
-31858.94|722.0|68796.35|21406.4|-1.0|1
29344.71|1133.14|130000.0|40111.39|1.0|0
-34358.94|-379.51|66296.35|19557.64|-1.0|1
-655.29|-223.56|100000.0|29787.65|1.0|0
17141.06|211.86|117796.35|35542.43|1.0|1
55641.06|-1852.0|156296.35|44986.27|1.0|1
59344.71|227.89|160000.0|48173.18|1.0|0
-20655.29|-3915.79|80000.0|20117.4|-1.0|0
-40655.29|282.12|60000.0|18337.28|-1.0|0
25641.06|4554.52|126296.35|42425.75|1.0|1
-40655.29|2079.09|60000.0|20134.25|-1.0|0
-26858.94|1345.58|73796.35|23524.49|-1.0|1
-29858.94|1941.81|70796.35|23224.02|-1.0|1
-10655.29|-896.87|90000.0|26125.33|-1.0|0
-30655.29|571.38|70000.0|21615.56|-1.0|0
20141.06|5901.05|120796.35|42128.32|1.0|1
59344.71|-4281.35|160000.0|43663.94|1.0|0
-22358.94|-2124.03|78296.35|21399.94|-1.0|1
-30655.29|-851.29|70000.0|20192.89|-1.0|0
-20655.29|3180.97|80000.0|27214.16|-1.0|0
19344.71|-303.34|120000.0|35685.9|1.0|0
-32858.94|3529.41|67796.35|23914.91|-1.0|1
-655.29|1265.07|100000.0|31276.28|1.0|0
-655.29|170.48|100000.0|30181.69|1.0|0
-48358.94|-613.26|52296.35|15139.27|-1.0|1
-9858.94|-1749.68|90796.35|25510.55|-1.0|1
9344.71|4674.12|110000.0|37674.35|1.0|0
-655.29|-1156.44|100000.0|28854.77|1.0|0
-20655.29|1415.9|80000.0|25449.09|-1.0|0
-30655.29|-2854.06|70000.0|18190.12|-1.0|0
39344.71|1756.1|140000.0|43723.37|1.0|0
29344.71|1072.29|130000.0|40050.54|1.0|0
19344.71|3002.68|120000.0|38991.92|1.0|0
9344.71|1397.9|110000.0|34398.13|1.0|0
49344.71|-940.51|150000.0|44015.77|1.0|0
19344.71|-3727.76|120000.0|32261.48|1.0|0
-50655.29|1087.16|50000.0|16153.31|-1.0|0
29344.71|512.94|130000.0|39491.19|1.0|0
-10655.29|-259.36|90000.0|26762.84|-1.0|0
19344.71|2817.82|120000.0|38807.06|1.0|0
-13858.94|-3246.95|86796.35|22817.68|-1.0|1
-12858.94|-6528.13|87796.35|19835.4|-1.0|1
-655.29|-2970.08|100000.0|27041.13|1.0|0
-40655.29|-86.39|60000.0|17968.77|-1.0|0
-20655.29|-2454.88|80000.0|21578.31|-1.0|0
-20655.29|389.4|80000.0|24422.59|-1.0|0
9344.71|-44.37|110000.0|32955.86|1.0|0
-30655.29|4071.8|70000.0|25115.98|-1.0|0
-20655.29|-2322.14|80000.0|21711.05|-1.0|0
-10655.29|-2017.92|90000.0|25004.28|-1.0|0
-10655.29|314.1|90000.0|27336.3|1.0|0
-18358.94|-6940.08|82296.35|17779.49|-1.0|1
-5358.94|-5182.54|95296.35|23422.75|-1.0|1
-655.29|-1539.73|100000.0|28471.48|1.0|0
-30655.29|2814.47|70000.0|23858.65|-1.0|0
-60655.29|225.4|40000.0|12302.54|-1.0|0
-10655.29|860.53|90000.0|27882.73|1.0|0
6141.06|3115.35|106796.35|35158.0|1.0|1
-20655.29|-3813.66|80000.0|20219.53|-1.0|0
19344.71|-599.11|120000.0|35390.13|1.0|0
-10655.29|-3087.95|90000.0|23934.25|-1.0|0
-50655.29|-915.47|50000.0|14150.68|-1.0|0
-50655.29|3407.36|50000.0|18473.51|-1.0|0
44141.06|1573.77|144796.35|44974.67|1.0|1
-25358.94|-518.5|75296.35|22108.76|-1.0|1
-40655.29|60.38|60000.0|18115.54|-1.0|0
-30655.29|1983.51|70000.0|23027.69|-1.0|0
39344.71|2417.04|140000.0|44384.31|1.0|0
-655.29|-2509.57|100000.0|27501.64|1.0|0
-30655.29|2971.06|70000.0|24015.24|-1.0|0
-10655.29|5650.74|90000.0|32672.94|1.0|0
-20655.29|1614.85|80000.0|25648.04|-1.0|0
-655.29|69.34|100000.0|30080.55|1.0|0
49344.71|-2761.25|150000.0|42195.03|1.0|0
-35358.94|-1705.78|65296.35|17932.47|-1.0|1
9344.71|3448.6|110000.0|36448.83|1.0|0
-10655.29|-6311.14|90000.0|20711.06|-1.0|0
39344.71|4830.85|140000.0|46798.12|1.0|0
59344.71|42.69|160000.0|47987.98|1.0|0
30141.06|443.83|130796.35|39660.11|1.0|1
9344.71|1513.8|110000.0|34514.03|1.0|0
11641.06|-1805.01|112296.35|31881.6|1.0|1
-32858.94|-3642.2|67796.35|16743.3|-1.0|1
9344.71|2800.92|110000.0|35801.15|1.0|0
-18358.94|5675.58|82296.35|30395.15|1.0|1
9344.71|315.37|110000.0|33315.6|1.0|0
-30655.29|645.47|70000.0|21689.65|-1.0|0
-20655.29|-1469.17|80000.0|22564.02|-1.0|0
9344.71|-1544.41|110000.0|31455.82|1.0|0
45641.06|-348.76|146296.35|43500.49|1.0|1
-50655.29|705.2|50000.0|15771.35|-1.0|0
-10655.29|-5582.62|90000.0|21439.58|-1.0|0
-30655.29|700.86|70000.0|21745.04|-1.0|0
21641.06|1728.89|122296.35|38404.51|1.0|1
40141.06|-137.25|140796.35|42068.05|1.0|1
-10655.29|530.05|90000.0|27552.25|1.0|0
27141.06|-4163.19|127796.35|34156.39|1.0|1
-10655.29|4511.32|90000.0|31533.52|1.0|0
-20655.29|2337.11|80000.0|26370.3|-1.0|0
9344.71|-1049.53|110000.0|31950.7|1.0|0
39344.71|66.9|140000.0|42034.17|1.0|0
-14358.94|154.36|86296.35|26069.54|-1.0|1
69344.71|-2374.21|170000.0|48560.09|1.0|0
-655.29|-4416.69|100000.0|25594.52|1.0|0
28641.06|-1589.27|129296.35|37178.66|1.0|1
69344.71|-3646.42|170000.0|47287.88|1.0|0
9344.71|1989.11|110000.0|34989.34|1.0|0
9344.71|410.44|110000.0|33410.67|1.0|0
39344.71|-1864.72|140000.0|40102.55|1.0|0
19344.71|-1975.3|120000.0|34013.94|1.0|0
-30655.29|-7.09|70000.0|21037.09|-1.0|0
-10655.29|1903.99|90000.0|28926.19|1.0|0
9344.71|-3341.11|110000.0|29659.12|1.0|0
19344.71|3316.72|120000.0|39305.96|1.0|0
3141.06|1387.95|103796.35|32533.9|1.0|1
-30655.29|3003.21|70000.0|24047.39|-1.0|0
14141.06|-5266.24|114796.35|29167.62|1.0|1
21641.06|-4917.04|122296.35|31758.58|1.0|1
-16858.94|-1204.17|83796.35|23963.75|-1.0|1
14641.06|432.4|115296.35|35015.71|1.0|1
49344.71|117.09|150000.0|45073.37|1.0|0
-18358.94|-3345.15|82296.35|21374.42|-1.0|1
18641.06|552.58|119296.35|36331.5|1.0|1
-50655.29|2947.95|50000.0|18014.1|-1.0|0
28641.06|-2146.06|129296.35|36621.87|1.0|1
-9858.94|304.17|90796.35|27564.4|1.0|1
9344.71|-37.67|110000.0|32962.56|1.0|0
-10655.29|-3488.27|90000.0|23533.93|-1.0|0
-10655.29|-1265.44|90000.0|25756.76|-1.0|0
-50655.29|679.44|50000.0|15745.59|-1.0|0
39344.71|3073.68|140000.0|45040.95|1.0|0
-20655.29|3157.9|80000.0|27191.09|-1.0|0
60141.06|-1242.44|160796.35|46940.88|1.0|1
29344.71|785.5|130000.0|39763.75|1.0|0
29344.71|-2316.21|130000.0|36662.04|1.0|0
39344.71|1260.24|140000.0|43227.51|1.0|0
-20655.29|4388.78|80000.0|28421.97|-1.0|0
9641.06|-1577.58|110296.35|31511.23|1.0|1
-655.29|2037.27|100000.0|32048.48|1.0|0
-10655.29|2193.88|90000.0|29216.08|1.0|0
-20655.29|4982.49|80000.0|29015.68|1.0|0
29344.71|1950.91|130000.0|40929.16|1.0|0
49344.71|386.51|150000.0|45342.79|1.0|0
-36858.94|4348.79|63796.35|23538.69|-1.0|1
-20655.29|3218.03|80000.0|27251.22|-1.0|0
19344.71|375.25|120000.0|36364.49|1.0|0
8641.06|-2966.18|109296.35|29823.73|1.0|1
-23858.94|5013.66|76796.35|28089.27|-1.0|1
3141.06|1306.98|103796.35|32452.93|1.0|1
41641.06|3909.86|142296.35|46563.51|1.0|1
9344.71|88.93|110000.0|33089.16|1.0|0
4641.06|-5985.21|105296.35|25609.09|1.0|1
-655.29|11.63|100000.0|30022.84|1.0|0
-10655.29|-1333.3|90000.0|25688.9|-1.0|0
-655.29|-2879.93|100000.0|27131.28|1.0|0
19344.71|-1523.73|120000.0|34465.51|1.0|0
-49858.94|-1694.39|50796.35|13609.79|-1.0|1
14641.06|-3652.64|115296.35|30930.67|1.0|1
-70655.29|1073.93|30000.0|10162.05|-1.0|0
-20655.29|2374.36|80000.0|26407.55|-1.0|0
-30655.29|-4746.9|70000.0|16297.28|-1.0|0
-29858.94|466.18|70796.35|21748.39|-1.0|1
5641.06|-1329.27|106296.35|30563.93|1.0|1
6141.06|631.68|106796.35|32674.33|1.0|1
19344.71|2688.64|120000.0|38677.88|1.0|0
39344.71|3042.94|140000.0|45010.21|1.0|0
141.06|-299.44|100796.35|29949.8|1.0|1
59344.71|-697.85|160000.0|47247.44|1.0|0
1641.06|1361.05|102296.35|32058.65|1.0|1
29344.71|-848.83|130000.0|38129.42|1.0|0
9344.71|-420.2|110000.0|32580.03|1.0|0
-8358.94|1190.43|92296.35|28899.01|1.0|1
-655.29|-909.38|100000.0|29101.83|1.0|0
19344.71|109.65|120000.0|36098.89|1.0|0
44141.06|207.42|144796.35|43608.32|1.0|1
29344.71|-3753.02|130000.0|35225.23|1.0|0
9344.71|-4284.04|110000.0|28716.19|1.0|0
59344.71|3730.52|160000.0|51675.81|1.0|0
-30655.29|-3070.8|70000.0|17973.38|-1.0|0
19344.71|-2081.04|120000.0|33908.2|1.0|0
25641.06|1966.03|126296.35|39837.26|1.0|1
18641.06|1468.7|119296.35|37247.62|1.0|1
-20655.29|920.39|80000.0|24953.58|-1.0|0
-10655.29|-1884.75|90000.0|25137.45|-1.0|0
19344.71|-3848.41|120000.0|32140.83|1.0|0
19344.71|-4127.06|120000.0|31862.18|1.0|0
-60655.29|-3152.18|40000.0|8924.96|-1.0|0
19344.71|0.83|120000.0|35990.07|1.0|0
39344.71|-3797.21|140000.0|38170.06|1.0|0
29344.71|2181.51|130000.0|41159.76|1.0|0
69344.71|2671.12|170000.0|53605.42|1.0|0
89344.71|-1641.41|190000.0|55270.92|1.0|0
89344.71|2085.28|190000.0|58997.61|1.0|0
-34358.94|4173.49|66296.35|24110.64|-1.0|1
-655.29|-2802.41|100000.0|27208.8|1.0|0
-655.29|1555.61|100000.0|31566.82|1.0|0
