LSAT|UGPA|female|male|white|nonwhite|U|org_female|org_male|scf_UGPA|scf_LSAT
47|3.7|0|1|1|0|1.1229444051876298|0|1|3.593382218532116|39.16491175997267
42|2.8|0|1|0|1|-0.547616140306329|1|0|2.782514063232368|32.318817549445185
38|3.9|0|1|1|0|1.44308942547057|0|1|3.705517492240492|39.57702167936007
44|3.8|0|1|1|0|1.1146545908471799|1|0|3.590478595045371|39.15429780342583
46|3.5|0|1|1|0|0.430544420361042|1|0|3.350859433871635|38.288230442986894
41|3.3|0|1|1|0|0.00573475436112075|1|0|3.202063903243782|37.76009988163734
37|3.4|0|1|1|0|0.469702668308563|0|1|3.364575158225726|38.33728290361159
39|3.8|0|1|1|0|1.30110589860311|0|1|3.655785774929093|39.3937195111208
39|3.6|0|1|1|0|0.60576225520137|1|0|3.4122319326568555|38.5082100494473
40|3.3|0|1|1|0|0.194749088122997|0|1|3.2682688188550326|37.99418011434026
42|3.6|0|1|1|0|0.854828056870542|0|1|3.499470715308809|38.82307996180322
47|3.0|0|1|1|0|-0.654401284915792|1|0|2.9708420170384056|36.95382644559493
36|3.7|0|1|1|0|0.8030371329596959|1|0|3.481330219407234|38.75739435845684
42|3.4|0|1|1|0|0.437851064606854|0|1|3.3534186882734986|38.29737851002247
36|3.9|0|1|1|0|1.4457125552368701|0|1|3.7064362801512227|39.58041617857205
39|3.9|0|1|1|0|1.23316357784151|1|0|3.63198802624554|39.30630585620784
42|3.2|0|1|1|0|0.0526256811970693|0|1|3.2184881065955673|37.81803596278451
36|3.9|0|1|1|0|1.1854948953259299|1|0|3.615291403082456|39.24509179606631
37|4.0|0|1|1|0|1.6941801836225603|0|1|3.7934655442393423|39.90327276404186
35|3.6|0|1|1|0|0.845640818042273|0|1|3.496252756335961|38.811419816291306
38|3.4|0|1|0|1|0.659953660658201|1|0|3.205482285675597|33.620375982147934
40|2.5|0|1|1|0|-1.48773274973872|0|1|2.6789560092062845|35.96055417138827
32|3.1|0|1|0|1|0.29250544702284803|0|1|3.0767784064984705|33.21887491984564
27|3.5|0|1|0|1|0.7877658043726941|1|0|3.2502502777124938|33.76116755168546
41|3.3|0|1|1|0|0.22897252495346399|0|1|3.2802560565538545|38.036718196449854
42|3.8|0|1|1|0|1.0329202322939999|1|0|3.5618499921089914|39.0498021729713
35|3.8|0|1|1|0|1.00227309939962|1|0|3.551115404913317|39.01069239757299
44|3.2|0|1|1|0|0.0391975353402733|0|1|3.2137847105854807|37.80143574101504
38|3.9|0|1|1|0|1.2343725153976999|1|0|3.6324114735433928|39.30785956236086
38|3.5|0|1|1|0|0.6592176603014649|0|1|3.430955436388988|38.575572633891134
41|3.5|0|1|1|0|0.6492506370919251|0|1|3.4274643470237005|38.5630036174979
40|3.2|0|1|1|0|0.0354497530176381|0|1|3.2124719973776457|37.796803936209805
42|3.6|0|1|1|0|0.925751270684321|0|1|3.524312563500785|38.91321138690533
48|3.1|0|1|1|0|-0.45174440834408797|1|0|3.0418254241929774|37.19949783905093
36|3.6|0|1|1|0|0.5197065604268221|1|0|3.382089721232858|38.40001277699655
41|3.7|0|1|1|0|0.844100462191162|1|0|3.4957132251421914|38.80946518943902
38|3.7|0|1|1|0|0.786000830761853|1|0|3.475363016143396|38.73581178828992
40|3.3|0|1|1|0|0.24010191333255002|0|1|3.2841542805868027|38.05056174920872
43|3.8|0|1|1|0|1.34019271008187|0|1|3.669476477660264|39.44409612538879
41|2.8|0|1|1|0|-0.8544528805259742|0|1|2.9007711460009014|36.71290465725018
31|2.9|0|1|1|0|-0.6658985979736529|0|1|2.966814922237697|36.939937529672065
39|3.5|0|1|1|0|0.36961199573543196|1|0|3.329516999411561|38.21202685499864
41|3.1|0|1|1|0|-0.16977248145671497|0|1|3.1405900377160902|37.544038630227746
36|3.4|0|1|1|0|0.410152112289996|0|1|3.3437167425841947|38.262710417231865
36|4.0|0|1|1|0|1.41395590214672|1|0|3.695313067979505|39.53934058600658
42|2.9|0|1|1|0|-0.888346370305506|1|0|2.888899476874201|36.67224266796655
34|2.9|0|1|1|0|-0.6512377209200839|0|1|2.9719500996012367|36.95764899144917
39|2.9|0|1|1|0|-0.643936088993094|0|1|2.9745075983682865|36.96647308935619
41|3.1|0|1|1|0|-0.18424389781513198|0|1|3.135521221612486|37.52627860861337
36|3.3|0|1|1|0|0.17347743287106498|0|1|3.26081812391123|37.96776444922383
39|2.9|0|1|1|0|-0.631407350260307|0|1|2.9788959644461976|36.981619109457554
44|3.8|0|1|1|0|1.04490290753533|1|0|3.5660470918069898|39.06510430373099
41|3.1|0|1|1|0|-0.486941648812124|1|0|3.029497098141944|37.156712987881704
43|4.0|0|1|1|0|1.4888602879278099|1|0|3.721549377368597|39.63629392952379
38|3.3|0|1|1|0|0.171008438884015|0|1|3.2599533242142757|37.96469958151681
39|3.3|0|1|1|0|-0.0308232522934767|1|0|3.1892589497923023|37.71499221983428
38|3.4|0|1|1|0|0.14654334001335|1|0|3.25138408095152|37.93434337771281
35|3.5|0|1|1|0|0.6164036464444991|0|1|3.41595922886353|38.521610564812406
37|4.0|0|1|1|0|1.44893512837428|1|0|3.707565031491754|39.584586794742215
35|3.4|0|1|1|0|0.39174716070749893|0|1|3.3372701507194558|38.23969208000491
48|3.1|0|1|1|0|-0.38452890765673|1|0|3.065368593973851|37.281340176742404
39|3.2|0|1|1|0|0.0159011003001427|0|1|3.205624808184545|37.77265336939368
48|3.5|0|1|1|0|0.739419903754427|0|1|3.4590473945699256|38.67686171928969
41|3.2|0|1|1|0|0.0463861554191396|0|1|3.2163026253711515|37.810321592893885
40|3.3|0|1|1|0|-0.0241873009456163|1|0|3.191583284620469|37.72317608630175
41|3.0|0|1|1|0|-0.38455171783809294|0|1|3.0653606043886055|37.28131237229321
22|3.3|0|1|0|1|0.34959179802131296|1|0|3.096773699845741|33.28093563467573
39|3.2|0|1|1|0|0.0322568592132666|0|1|3.2113536416388664|37.792858354089084
38|3.6|0|1|1|0|0.8639232363221021|0|1|3.5026564291966156|38.83462671912653
39|3.2|0|1|1|0|-0.0185705686478459|0|1|3.193550623712611|37.73010437631014
33|3.3|0|1|1|0|0.178923511189305|0|1|3.2627256890587795|37.97452577372207
39|3.2|0|1|1|0|0.0302769933017594|0|1|3.2106601658956033|37.79041196424522
43|3.1|0|1|1|0|-0.40612493246681103|1|0|3.057804284052831|37.25502500443485
37|3.3|0|1|1|0|0.209780096458441|0|1|3.273533639879949|38.01285707133266
35|3.2|0|1|1|0|-0.317418970428212|1|0|3.0888747886759296|37.36323361574562
39|3.4|0|1|1|0|0.12994907249523302|1|0|3.2455717065204275|37.9137670887324
39|3.6|0|1|1|0|0.58477240895712|1|0|3.4048799452618446|38.48179157246006
31|2.9|0|1|1|0|-0.6950916654908629|0|1|2.9565896417896793|36.90469534338216
40|2.6|0|1|1|0|-1.2499918920233601|0|1|2.7622280717484875|36.2411708112789
28|3.7|0|1|0|1|1.23840481632705|1|0|3.408092898236511|34.26228997947202
42|3.8|0|1|1|0|1.34435510537075|0|1|3.6709344148619376|39.449464577536105
35|3.6|0|1|1|0|0.876836639437926|0|1|3.5071795293579733|38.85102679033273
47|3.2|0|1|1|0|0.057877695387062|0|1|3.2203276980663156|37.82453062179285
37|3.0|0|1|1|0|-0.393696677861961|0|1|3.0621574541586805|37.27016680236708
27|4.0|0|1|0|1|2.1382714132722302|0|1|3.7232837672379793|35.28533157984266
42|3.7|0|1|1|0|0.825660705937913|1|0|3.4892544424544383|38.786073794312536
48|3.8|0|1|1|0|1.3435824250250101|0|1|3.6706637727573623|39.44846795731061
44|3.6|0|1|1|0|0.8702009674113041|0|1|3.504855292365979|38.84259859667151
47|3.9|0|1|1|0|1.2962161678105302|1|0|3.6540730782883593|39.38742196400085
32|2.8|0|1|1|0|-1.20586381152936|1|0|2.777684549503621|36.29349768638667
34|2.5|0|1|1|0|-1.53306917089522|0|1|2.6630762932236673|35.90728867579717
29|2.6|0|1|0|1|-1.12107321730084|1|0|2.5816526966180975|31.718493845737683
24|3.1|0|1|0|1|-0.0978717347206553|1|0|2.940043335355948|32.79757160098351
35|3.1|0|1|1|0|-0.21140007987678403|0|1|3.12600938880101|37.492973901117516
24|2.5|0|1|0|1|-1.39801471226513|1|0|2.4846500622757564|31.432583391027435
37|2.5|0|1|1|0|-1.49593427333255|0|1|2.6760833107891515|35.95091239866591
34|2.7|0|1|1|0|-1.1457573310037599|0|1|2.7987376854837733|36.364893236330076
30|3.0|0|1|0|1|-0.256874802421082|1|0|2.884350285683331|32.62750736636112
35|2.4|0|1|1|0|-1.7258109641531798|0|1|2.5955657827589937|35.68171677706865
30|3.1|0|1|1|0|-0.575013078526436|1|0|2.9986488473455575|37.04987113890458
34|2.7|0|1|1|0|-1.3519943462534199|1|0|2.7265002846540485|36.12050533127534
37|2.4|0|1|1|0|-1.69623225789572|0|1|2.6059261385727077|35.71624141565316
32|2.6|0|1|1|0|-1.6032879288120498|1|0|2.6384811905682923|35.82494476040373
43|3.2|0|1|1|0|0.0459549509889922|0|1|3.2161515899848876|37.809788522297886
35|2.8|0|1|0|1|-0.37069296011614894|0|1|2.8444838830922814|32.506313173184175
34|2.8|0|1|1|0|-1.1978015481199198|1|0|2.7805084700922578|36.30306604079923
32|2.5|0|1|1|0|-1.53244039839045|0|1|2.6632965295929862|35.90802687712767
33|2.5|0|1|1|0|-1.82745119191815|1|0|2.5599648705532263|35.563335193372836
37|2.0|0|1|1|0|-2.8577583755714797|1|0|2.199085360571891|34.38527105935718
33|2.5|0|1|0|1|-1.2809057801837|1|0|2.525669104649243|31.55316914987622
32|2.7|0|1|1|0|-1.1310757860615501|0|1|2.8038801020645514|36.38235356925308
30|2.9|0|1|0|1|-0.16025739060495098|0|1|2.9181918863098897|32.73074062782595
30|2.6|0|1|1|0|-1.5771802428697|1|0|2.647625772940526|35.855538564861945
29|2.5|0|1|0|1|-1.0548409749648702|0|1|2.6048514664009277|31.787255535752944
28|3.0|0|1|0|1|0.0149567086606574|0|1|2.979563076657786|32.91878644284203
35|2.6|0|1|1|0|-1.31503361151569|0|1|2.7394462992527298|36.164182156100345
33|2.9|0|1|0|1|-0.457061192103704|1|0|2.8142322011355434|32.4146483105305
34|2.8|0|1|0|1|-0.358654014460259|0|1|2.8487006922904703|32.51911098884549
32|2.5|0|1|1|0|-1.54942036073629|0|1|2.6573490601507754|35.888097124014166
36|3.0|0|1|1|0|-0.412445125178947|0|1|3.0555905481057946|37.24732724185393
38|3.7|0|1|0|1|1.30712708525511|1|0|3.432163834680557|34.339361883524624
32|3.3|0|1|1|0|0.16651161469035902|0|1|3.2583782486084507|37.95911811718269
28|2.4|0|1|0|1|-1.2249516901054398|0|1|2.5452678077634867|31.610947661827055
30|3.3|0|1|1|0|-0.14180625837330801|1|0|3.1503855987317695|37.57838395127149
33|2.3|0|1|1|0|-2.21176094947369|1|0|2.4253549996447124|35.11926418807992
31|2.9|0|1|1|0|-1.01523492879552|1|0|2.8444549834875357|36.52041407746571
29|2.7|0|1|0|1|-0.624264560288178|0|1|2.755666881457112|32.23792494923325
33|2.8|0|1|1|0|-0.8997943930928192|0|1|2.8848896466805574|36.658518662505855
32|3.1|0|1|1|0|-0.512020248468505|1|0|3.020712967643192|37.12625811911956
38|2.4|0|1|1|0|-1.6909207801005302|0|1|2.6077865580033555|35.72244457639323
26|2.6|0|1|1|0|-1.34202585651972|0|1|2.7299918876899465|36.13227998553723
31|2.9|0|1|1|0|-0.972595405160752|1|0|2.8593900733707196|36.57136417384673
37|2.5|0|1|1|0|-1.5057798700823901|0|1|2.6726347527407084|35.939341255565395
35|2.3|0|1|0|1|-1.4306513529419198|0|1|2.473218622136599|31.39905999281653
36|2.8|0|1|1|0|-0.86058188497775|0|1|2.8986243764176907|36.70554835825383
40|2.4|0|1|1|0|-1.9973657589108402|1|0|2.500449915549627|35.36631012251594
34|2.5|0|1|1|0|-1.50549698797575|0|1|2.6727338361574278|35.93967366382177
33|2.9|0|1|1|0|-0.6700903823029101|0|1|2.965346691113339|36.934875093862374
33|2.6|0|1|1|0|-1.33795682098936|0|1|2.7314171243296506|36.13708738203295
35|2.7|0|1|1|0|-1.0794785762794201|0|1|2.82195274688156|36.44378315607113
30|3.5|0|1|1|0|0.31778650424313104|1|0|3.311364395730816|38.147331990613175
33|2.9|0|1|1|0|-0.946890582255376|1|0|2.8683935473262796|36.6021132798285
33|2.9|0|1|1|0|-0.724378211170374|0|1|2.9463316193071107|36.86937409333883
34|2.5|0|1|1|0|-1.5374783214866998|0|1|2.661531926523976|35.90211260217146
34|2.1|0|1|1|0|-2.38649612673488|0|1|2.364151558431264|34.91919511700314
28|2.6|0|1|1|0|-1.3443702010151202|0|1|2.7291707482218825|36.129510530256894
23|3.1|0|1|1|0|-0.588084608901147|1|0|2.9940703608988213|37.03403991323933
21|2.5|0|1|0|1|-1.41711546110255|1|0|2.4779597576849617|31.41295932172414
32|2.6|0|1|1|0|-1.32930386397689|0|1|2.734447943619367|36.14731261783265
36|2.3|0|1|1|0|-1.91475094354424|0|1|2.529386910806693|35.46196972574707
33|2.8|0|1|0|1|-0.37882844726464704|0|1|2.8416343148642906|32.497667720806035
30|2.8|0|1|0|1|-0.39467252027690203|0|1|2.836084706557672|32.4808370762946
32|3.0|0|1|1|0|-0.446805213836011|0|1|3.043555446192297|37.2055057360486
23|2.3|0|1|0|1|-1.8035922252828203|1|0|2.342590862379388|31.01851527066094
34|3.0|0|1|1|0|-0.7134168600233771|1|0|2.950170985947878|36.88259014980363
30|3.4|0|1|0|1|0.6432264939047061|1|0|3.19962336142742|33.60199365879208
30|3.7|0|1|1|0|1.0123459551982|0|1|3.5546435636240177|39.02354236411091
22|1.9|0|1|0|1|-2.37092986942632|0|1|2.143872912761208|30.448436286420712
39|2.8|0|1|0|1|-0.330998665264492|0|1|2.8583873653763967|32.54852866603205
26|2.6|0|1|1|0|-1.37162030076013|0|1|2.719626019427455|36.09733461414
34|2.4|0|1|1|0|-1.6836806113462799|0|1|2.610322528433991|35.730901949078955
34|2.4|0|1|1|0|-1.7346608364746399|0|1|2.59246599112652|35.67139358234446
33|2.7|0|1|1|0|-1.3798845635929702|1|0|2.716731345713838|36.08758214047419
32|2.4|0|1|1|0|-1.7281920594291398|0|1|2.5947317708157205|35.6789389844881
28|3.0|0|1|0|1|-0.254706434551557|1|0|2.8851097868754305|32.62982063706966
30|3.1|0|1|1|0|-0.282285239400933|0|1|3.101180869656538|37.406178595172506
26|2.6|0|1|1|0|-1.62458013447022|1|0|2.6310232975571073|35.80001321364694
28|2.9|0|1|1|0|-0.7488494676348141|0|1|2.937760219260961|36.83988628420131
31|3.9|0|1|0|1|1.67332648398396|1|0|3.5604302989598096|34.75298671408892
26|2.6|0|1|1|0|-1.36135657006452|0|1|2.7232210347420898|36.109450284823296
27|2.7|0|1|1|0|-1.1660601763915|0|1|2.7916263297531705|36.340761460127474
25|3.1|0|1|1|0|-0.291879930795112|0|1|3.0978201947202773|37.394445828381556
27|2.7|0|1|1|0|-1.1485728134623998|0|1|2.7977515233506196|36.36154582287692
35|3.1|0|1|1|0|-0.23762242657861396|0|1|3.1168246448931183|37.460842513051546
29|2.3|0|1|1|0|-2.2558614271885897|1|0|2.4099081901492534|35.06866193700773
31|2.7|0|1|1|0|-1.11218867411881|0|1|2.810495577343186|36.40482779042941
32|1.9|0|1|1|0|-2.8159437189680805|0|1|2.213731529233518|34.43231374438417
34|3.7|0|1|1|0|0.762283279391579|1|0|3.467055611854404|38.705785037764656
31|2.1|0|1|1|0|-2.42543299548006|0|1|2.350513375240943|34.874768521316476
32|2.1|0|1|1|0|-2.3395318119188198|0|1|2.3806014669501314|34.97285625775416
37|2.4|0|1|1|0|-1.73798673020168|0|1|2.5913010503035236|35.66751476762482
27|2.6|0|1|1|0|-1.36196011869807|0|1|2.723009633386668|36.10873772215325
30|3.8|0|1|1|0|0.940224869082942|1|0|3.529382143894508|38.93163057824258
27|2.6|0|1|1|0|-1.38485834524643|0|1|2.714989209082809|36.081713960936725
32|2.5|0|1|1|0|-1.5680118429072902|0|1|2.6508371333369616|35.86628858060948
36|2.6|0|1|1|0|-1.5825981828743798|1|0|2.6457280636310907|35.84918750538913
35|3.2|0|1|1|0|-0.0258010918061302|0|1|3.1910180317869505|37.7211856959923
29|2.8|0|1|1|0|-0.890879722013819|0|1|2.8880121349847028|36.669205217706136
30|3.2|0|1|1|0|-0.0726007738719326|0|1|3.174625788192858|37.66351034925185
42|3.8|0|1|1|0|1.04878106325338|1|0|3.567405470121114|39.07005807522495
29|2.3|0|1|0|1|-1.4727468903794199|0|1|2.458474071031967|31.355873486541665
46|2.9|0|1|1|0|-0.563002623320046|0|1|3.0028556773650923|37.064423238169375
28|3.4|0|1|1|0|0.32762302071822497|0|1|3.3148097732859525|38.159602696196046
40|3.6|0|1|1|0|0.8927973254109269|0|1|3.5127699829860637|38.87130649290166
35|3.5|0|1|1|0|0.611178888033735|0|1|3.414129184110894|38.515030536541566
27|3.9|0|1|1|0|1.12306018010051|1|0|3.5934227703155948|39.16506001404818
37|3.0|0|1|1|0|-0.41538706190015795|0|1|3.0545600935974777|37.24374461350308
42|3.4|0|1|1|0|0.457678990572048|0|1|3.3603636968299693|38.322214491212264
39|3.0|0|1|1|0|-0.406618557521222|0|1|3.057631384969357|37.25442372998038
37|3.1|0|1|1|0|-0.239161508165097|0|1|3.1162855600283677|37.458957464850975
35|3.4|0|1|1|0|0.35667055557233296|0|1|3.3249840788820233|38.19586150887943
40|3.3|0|1|1|0|0.224148925192624|0|1|3.278566523232476|38.03071981249465
34|3.4|0|1|1|0|0.42203086219387204|0|1|3.347877440978339|38.27757405159546
38|3.0|0|1|1|0|-0.7167028469193159|1|0|2.9490200230509616|36.87862775163901
32|3.3|0|1|1|0|-0.107666169742568|1|0|3.1623436425571985|37.62035398895594
38|2.9|0|1|1|0|-0.614273269406725|0|1|2.9848974160525974|37.002342584953844
36|2.8|0|1|0|1|-0.35488401865788705|0|1|2.850021186080456|32.52311966064946
39|2.9|0|1|1|0|-0.6447438293923411|0|1|2.9742246759893134|36.965496823072215
38|3.2|0|1|1|0|0.0175863331903453|0|1|3.2062150845887762|37.77473471206673
34|3.9|0|1|1|0|1.1978809080826398|1|0|3.6196297773898296|39.26098820467921
36|3.1|0|1|0|1|0.307022362088714|0|1|3.0818631591611028|33.2346458217676
40|4.0|0|1|1|0|1.4707381010212799|1|0|3.7152018277888406|39.61281549202033
34|2.5|0|1|0|1|-1.06486228988992|0|1|2.601341360602483|31.77684193796789
36|3.1|0|1|1|0|-0.513007220936201|1|0|3.020367266723934|37.125060073338545
34|3.5|0|1|1|0|0.639554913060416|0|1|3.4240682839922867|38.55078065536359
36|3.2|0|1|1|0|0.012838070887130999|0|1|3.204551939266261|37.76887067620551
35|3.3|0|1|1|0|-0.102399084357339|1|0|3.164188512924996|37.62683324043164
35|3.4|0|1|1|0|0.12881229404897698|1|0|3.2451735339606795|37.912357933293336
45|3.0|0|1|1|0|-0.703756121994787|1|0|2.9535547946421485|36.89424198982914
36|3.6|0|1|1|0|0.828838552551461|0|1|3.49036752770405|38.790103984271774
39|3.1|0|1|1|0|-0.183552050480675|0|1|3.13576355082362|37.52712748584738
30|3.1|0|1|0|1|0.25507831367762|0|1|3.0636690292603745|33.17824930113938
34|3.5|0|1|1|0|0.606376215934061|0|1|3.4124469809957167|38.5089830725804
38|3.2|0|1|1|0|-0.270584336712072|1|0|3.105279274574693|37.42049190234294
36|3.2|0|1|1|0|-0.0219806874247549|0|1|3.192356181887188|37.72589781226567
40|3.1|0|1|1|0|-0.17739461159040398|0|1|3.137920279966847|37.53468333631126
41|3.7|0|1|1|0|1.1090867450209099|0|1|3.588528379124027|39.14717056455652
34|3.8|0|1|1|0|0.980000140943479|1|0|3.5433139895092376|38.982293750886754
33|3.0|0|1|1|0|-0.5060177298166301|0|1|3.022815433804848|37.133545165259534
32|3.2|0|1|1|0|-0.0282409301371457|0|1|3.190163444266549|37.71817668851496
38|3.3|0|1|1|0|-0.0474325299198211|1|0|3.1834413178607406|37.694516411632904
31|3.4|0|1|0|1|0.9062954362978299|0|1|3.291766940088599|33.89226082569312
38|3.3|0|1|1|0|0.24959849028907602|0|1|3.287480589568187|38.06237827465074
32|3.2|0|1|1|0|-0.36093970394290203|1|0|3.073631042699978|37.31010531666113
32|2.9|0|1|1|0|-0.920262297187808|1|0|2.877720476827783|36.63399433100506
31|3.2|0|1|1|0|-0.0614620427034728|0|1|3.1785272846685344|37.67722958145959
37|3.7|0|1|1|0|0.7536008676756708|1|0|3.4640144756425966|38.69479880445085
32|3.8|0|1|0|1|1.46887896266816|1|0|3.488819693423966|34.521451286895726
30|3.2|0|1|1|0|-0.0735621707626062|0|1|3.174289045477376|37.66232646052185
31|3.3|0|1|1|0|0.18437265033395|0|1|3.264634326303612|37.98129210332297
33|3.0|0|1|0|1|0.0528801853669914|0|1|2.9928463051043184|32.959629236843064
28|3.2|0|1|1|0|-0.11079673590943301|0|1|3.1612471179457167|37.61650348350496
28|3.2|0|1|1|0|-0.0758440186083898|0|1|3.1734897963354665|37.65951668367917
48|2.9|0|1|1|0|-0.8397001190127241|1|0|2.9059385071823454|36.730617612218325
39|3.3|0|1|1|0|0.250071126692347|0|1|3.2876461370828682|38.062966468730814
31|3.2|0|1|1|0|-0.0775584458902822|0|1|3.1728892941869766|37.65740574390558
32|3.2|0|1|1|0|-0.045990078948488|0|1|3.1839465565002123|37.6962942148245
40|3.1|0|1|1|0|-0.23428102007679102|0|1|3.11799501928258|37.464935353185176
35|2.8|0|1|1|0|-1.1597108326918601|1|0|2.793850276241541|36.34830651050038
32|3.2|0|1|1|0|-0.306210068953888|1|0|3.092800863283252|37.37692922304353
34|3.5|0|1|1|0|0.600243780554467|0|1|3.410299009682023|38.501262567806286
32|3.0|0|1|1|0|-0.49352930350150803|0|1|3.027189679894309|37.14871067463794
34|3.0|0|1|1|0|-0.754224895073734|1|0|2.935877400572636|36.833412066118036
34|2.9|0|1|1|0|-0.6907723892698729|0|1|2.958102528733336|36.90990750019223
42|2.7|0|1|1|0|-1.0821930661938899|0|1|2.8210019588003687|36.440548809026524
34|3.0|0|1|1|0|-0.477074125330909|0|1|3.0329533363349106|37.16870272662318
31|3.5|0|1|1|0|0.296420177729734|1|0|3.3038805408527834|38.12069184802885
31|3.4|0|1|1|0|0.0948980596692706|1|0|3.233294598747452|37.870341783419754
30|3.9|0|1|1|0|1.13859912008538|1|0|3.5988655015091067|39.18496329704607
30|3.4|0|1|1|0|0.35048579002319397|0|1|3.322817778194098|38.188138441127016
37|2.9|0|1|0|1|-0.14102641760257997|0|1|2.924927803736915|32.75132738009761
34|3.3|0|1|1|0|0.186644637029186|0|1|3.2654301214395383|37.98411364099749
31|3.0|0|1|1|0|-0.482996326834659|0|1|3.0308790023784047|37.16150636893355
29|3.1|0|1|0|1|-0.0340720583479659|1|0|2.9623900648669506|32.86605848614028
29|3.5|0|1|1|0|0.317327636447373|1|0|3.3112036708636046|38.14675966564343
30|3.1|0|1|1|0|-0.286395484646955|0|1|3.0997411987372034|37.40115197464124
32|3.3|0|1|1|0|-0.114611918534015|1|0|3.159910796838873|37.61181145250182
34|2.9|0|1|1|0|-0.9930739225766649|1|0|2.8522171860537604|36.54688546594237
41|3.2|0|1|1|0|0.00197214864549615|0|1|3.200745997935102|37.755454842950314
37|3.8|0|1|1|0|1.26389159227328|0|1|3.642750943331604|39.34581604577163
34|3.4|0|1|1|0|0.0962148021872591|1|0|3.2337558062418794|37.87197221897096
35|3.8|0|1|1|0|1.26048571187034|0|1|3.6415579860559792|39.341434796393635
36|3.7|0|1|0|1|1.2994436124781799|1|0|3.429472590812043|34.330736281211884
40|3.2|0|1|1|0|-0.246529202631478|1|0|3.1137049219323663|37.449934917099746
41|3.1|0|1|1|0|-0.228516502103129|0|1|3.120014122375929|37.47199727844315
26|2.3|0|1|1|0|-2.32442647534071|1|0|2.3858923224822477|34.99013304412717
36|3.3|0|1|1|0|0.19457973689235397|0|1|3.2682095012164694|37.99396973725411
38|3.5|0|1|0|1|0.8529866906089341|1|0|3.273094805867703|33.833238709160874
30|2.9|0|1|0|1|-0.146718812580736|0|1|2.9229339627320865|32.74523232378584
22|3.0|0|1|0|1|-0.0163450405974313|0|1|2.9685992009195203|32.88511324127347
44|3.6|0|1|1|0|0.8904079316479109|0|1|3.5119330643815636|38.86826984734513
35|3.2|0|1|0|1|0.209481748604598|1|0|3.0476981942303425|33.128823227828306
