race|sex|LSAT|UGPA|ZFYA|race_nonwhite|race_simpler
Black|Female|34.0|3.1|-0.45|NonWhite|Black
White|Male|31.5|3.6|0.5|White|White
White|Male|43.0|2.6|0.91|White|White
White|Male|36.0|3.1|1.89|White|White
White|Male|34.0|3.6|-0.13|White|White
White|Male|38.0|3.3|0.57|White|White
White|Male|38.0|2.8|0.67|White|White
White|Female|38.0|3.0|-0.22|White|White
White|Male|36.0|3.0|0.7|White|White
White|Male|39.0|2.6|-0.52|White|White
White|Male|39.0|2.7|0.07|White|White
White|Male|34.0|2.4|-1.36|White|White
White|Male|39.0|3.4|1.31|White|White
White|Male|42.0|3.0|0.38|White|White
Black|Male|24.7|2.3|-1.56|NonWhite|Black
White|Male|35.5|2.6|0.76|White|White
White|Male|36.0|3.2|-1.21|White|White
White|Male|33.5|3.2|1.12|White|White
White|Female|35.0|3.4|-0.52|White|White
White|Female|34.5|3.1|0.2|White|White
White|Female|28.5|3.1|-0.6|White|White
White|Male|31.0|2.7|-1.04|White|White
Black|Female|23.5|3.1|-1.08|NonWhite|Black
Puertorican|Male|30.0|3.2|-0.98|NonWhite|Latino
White|Female|28.0|3.7|-0.5|White|White
Black|Female|33.0|2.3|-0.18|NonWhite|Black
White|Female|33.0|3.2|-0.24|White|White
White|Male|39.0|3.2|0.01|White|White
White|Female|34.0|3.4|-0.13|White|White
Other|Male|35.0|2.8|0.04|NonWhite|Other
White|Female|36.0|3.0|0.56|White|White
White|Female|30.5|3.1|-0.64|White|White
White|Female|42.0|2.8|-0.5|White|White
White|Male|35.0|3.5|0.64|White|White
White|Male|40.0|2.5|-0.14|White|White
Hispanic|Male|38.0|2.6|-0.33|NonWhite|Latino
White|Male|33.0|2.5|-1.4|White|White
White|Female|43.0|3.8|1.51|White|White
White|Male|31.5|3.5|0.02|White|White
White|Female|40.0|2.6|1.46|White|White
White|Male|36.0|2.7|0.92|White|White
White|Male|40.0|3.8|2.47|White|White
White|Male|39.0|2.9|0.71|White|White
White|Male|27.0|2.4|-0.96|White|White
Black|Female|27.0|2.8|-0.55|NonWhite|Black
White|Female|37.0|2.9|-0.87|White|White
White|Male|31.7|2.3|-0.6|White|White
White|Male|41.0|2.3|0.93|White|White
White|Male|41.0|2.5|0.12|White|White
White|Male|44.0|2.1|2.11|White|White
White|Male|34.5|2.7|0.22|White|White
White|Male|35.0|3.2|1.36|White|White
White|Female|32.0|3.1|0.07|White|White
Mexican|Female|35.0|3.3|-1.09|NonWhite|Latino
White|Male|46.0|3.3|1.37|White|White
White|Female|40.0|3.3|0.98|White|White
White|Male|44.0|3.0|2.61|White|White
White|Male|41.5|3.0|-0.62|White|White
Mexican|Male|34.0|2.8|-0.26|NonWhite|Latino
White|Male|42.0|2.9|-0.58|White|White
White|Female|40.0|3.6|0.55|White|White
White|Male|39.5|3.5|0.2|White|White
White|Female|40.0|3.4|0.42|White|White
White|Male|43.0|3.1|0.49|White|White
White|Male|42.0|3.0|0.09|White|White
White|Female|45.0|3.1|0.12|White|White
White|Male|39.0|3.3|0.42|White|White
White|Male|47.0|2.5|-0.69|White|White
White|Female|41.0|3.8|1.27|White|White
White|Female|43.0|3.4|-0.38|White|White
White|Male|44.0|2.6|0.63|White|White
White|Female|41.0|3.0|0.22|White|White
White|Female|43.0|3.7|1.26|White|White
White|Male|48.0|3.2|0.76|White|White
White|Male|44.0|2.7|-0.75|White|White
White|Female|43.0|3.7|0.76|White|White
White|Female|41.0|3.4|-0.1|White|White
White|Female|44.0|3.0|1.48|White|White
White|Male|44.0|3.1|-0.27|White|White
White|Male|43.0|3.4|-0.34|White|White
White|Male|45.0|2.8|0.22|White|White
White|Female|43.0|3.2|0.95|White|White
White|Male|41.0|3.8|0.46|White|White
White|Male|40.0|2.8|1.45|White|White
White|Female|40.0|3.6|1.24|White|White
Mexican|Male|23.5|2.3|-1.38|NonWhite|Latino
White|Female|45.0|2.7|0.46|White|White
White|Female|41.0|3.3|-0.47|White|White
White|Male|41.0|3.3|0.22|White|White
White|Male|38.5|3.6|0.25|White|White
White|Female|42.0|3.3|0.71|White|White
White|Female|36.0|3.0|0.57|White|White
White|Male|41.0|3.8|1.67|White|White
White|Male|44.0|3.2|0.84|White|White
White|Female|44.0|3.4|-0.5|White|White
White|Male|41.0|3.7|0.13|White|White
White|Male|40.0|3.4|0.14|White|White
White|Female|40.0|3.5|0.86|White|White
White|Male|43.0|2.9|0.62|White|White
White|Male|44.0|3.1|0.35|White|White
Mexican|Female|26.0|3.0|-1.27|NonWhite|Latino
White|Female|43.0|3.2|-0.45|White|White
White|Female|39.5|3.2|0.5|White|White
White|Female|37.0|2.9|0.49|White|White
White|Male|41.0|3.1|-0.19|White|White
White|Female|42.0|2.9|-1.33|White|White
White|Male|41.0|3.3|0.89|White|White
White|Female|40.0|3.4|1.68|White|White
White|Male|42.0|3.7|0.85|White|White
White|Male|43.0|3.2|0.01|White|White
White|Male|42.0|2.9|0.26|White|White
White|Female|40.0|3.5|-0.61|White|White
White|Male|45.0|3.4|0.94|White|White
White|Male|45.0|3.5|2.22|White|White
Black|Male|28.0|2.8|-1.63|NonWhite|Black
White|Male|41.5|2.9|-0.37|White|White
White|Female|42.0|3.5|0.65|White|White
White|Female|45.0|3.4|1.68|White|White
White|Female|47.0|3.3|1.43|White|White
White|Female|41.0|3.8|0.47|White|White
White|Female|41.0|3.4|0.25|White|White
White|Male|42.0|3.6|0.7|White|White
White|Female|42.0|3.4|1.39|White|White
White|Male|42.0|3.2|-0.73|White|White
White|Male|39.0|3.0|0.37|White|White
White|Male|40.0|3.3|-0.37|White|White
White|Female|47.0|3.7|2.23|White|White
White|Female|41.0|3.3|1.48|White|White
White|Female|35.0|3.2|0.67|White|White
White|Male|40.0|2.2|0.04|White|White
White|Male|34.0|2.8|0.91|White|White
White|Male|32.0|2.9|1.3|White|White
White|Male|37.0|2.6|0.15|White|White
White|Female|34.0|2.8|-1.16|White|White
White|Female|31.0|3.4|-0.21|White|White
White|Male|35.0|2.2|-0.26|White|White
White|Male|30.5|3.4|-0.44|White|White
White|Male|33.0|2.4|-0.14|White|White
White|Male|26.0|3.3|-0.66|White|White
White|Male|40.0|1.9|1.05|White|White
Amerindian|Male|33.0|3.0|-0.48|NonWhite|Other
White|Male|34.0|2.4|1.41|White|White
White|Male|33.0|2.6|0.1|White|White
White|Female|29.0|3.4|1.21|White|White
White|Male|36.0|2.2|0.15|White|White
White|Male|32.0|2.4|-0.8|White|White
White|Male|19.0|3.0|-1.82|White|White
White|Male|31.0|2.9|0.22|White|White
White|Male|32.0|3.1|0.51|White|White
White|Female|33.0|3.0|0.24|White|White
White|Male|32.0|2.8|1.21|White|White
White|Male|31.0|2.5|-0.53|White|White
White|Male|33.0|2.1|-0.12|White|White
White|Male|38.0|3.9|0.99|White|White
White|Male|41.0|3.3|1.77|White|White
White|Female|36.0|2.9|-0.17|White|White
White|Female|37.0|3.8|0.94|White|White
White|Male|32.0|3.3|-0.12|White|White
White|Female|34.0|2.8|-0.35|White|White
White|Male|30.0|2.9|0.04|White|White
White|Female|34.0|3.8|0.91|White|White
White|Female|28.0|2.8|0.67|White|White
White|Female|31.0|2.9|0.67|White|White
White|Female|32.0|3.3|-0.39|White|White
White|Male|29.0|3.6|-0.89|White|White
Amerindian|Female|28.0|3.2|-1.37|NonWhite|Other
White|Female|40.0|3.8|1.3|White|White
White|Male|37.0|2.7|0.13|White|White
Amerindian|Female|29.0|3.1|-0.12|NonWhite|Other
White|Male|43.0|4.0|1.89|White|White
White|Male|28.5|2.9|-0.03|White|White
White|Male|33.0|2.6|0.99|White|White
White|Male|29.3|2.9|1.3|White|White
White|Female|34.0|2.5|-0.46|White|White
White|Female|28.5|3.3|-0.74|White|White
White|Male|30.0|3.2|-0.62|White|White
White|Female|26.0|3.9|0.31|White|White
White|Male|32.0|3.1|0.01|White|White
White|Male|31.0|2.7|-0.22|White|White
White|Female|32.0|3.7|-0.14|White|White
White|Female|29.0|3.1|-0.4|White|White
White|Male|43.0|2.1|-0.89|White|White
White|Male|26.5|3.1|1.03|White|White
White|Female|40.0|3.5|1.03|White|White
White|Male|31.5|2.7|0.13|White|White
White|Male|39.0|3.2|0.94|White|White
White|Male|29.0|3.3|-0.44|White|White
White|Male|40.0|3.3|0.33|White|White
White|Male|33.0|2.3|0.28|White|White
White|Male|32.0|2.7|0.19|White|White
White|Male|39.0|3.2|-1.41|White|White
White|Male|36.0|3.0|-1.49|White|White
White|Female|38.0|3.1|-0.21|White|White
White|Male|38.0|3.3|-0.54|White|White
White|Male|35.0|3.8|-0.65|White|White
White|Male|36.0|3.2|-1.05|White|White
White|Female|37.0|3.4|0.37|White|White
White|Female|35.0|3.6|0.01|White|White
White|Male|35.0|3.4|-0.14|White|White
White|Female|36.0|3.4|1.5|White|White
White|Female|34.5|3.6|-0.03|White|White
White|Female|31.0|3.6|-0.21|White|White
Mexican|Male|30.0|2.7|-1.56|NonWhite|Latino
White|Female|35.0|3.1|-1.05|White|White
White|Male|34.0|3.3|0.55|White|White
White|Male|34.0|3.8|0.26|White|White
Black|Female|34.0|2.4|-1.78|NonWhite|Black
White|Male|42.0|2.6|0.44|White|White
White|Female|30.0|3.2|-1.38|White|White
White|Male|37.0|3.4|-0.11|White|White
White|Male|28.0|3.3|0.01|White|White
White|Male|40.0|3.6|1.1|White|White
White|Male|36.0|3.4|-0.03|White|White
White|Female|31.5|3.8|0.66|White|White
White|Male|40.0|3.9|1.79|White|White
White|Male|39.0|3.1|0.19|White|White
White|Male|37.0|3.2|0.04|White|White
White|Male|46.0|4.0|1.93|White|White
White|Male|38.0|3.1|-0.25|White|White
White|Male|38.0|3.0|1.53|White|White
Mexican|Female|35.0|3.0|0.15|NonWhite|Latino
White|Female|41.0|3.5|0.12|White|White
White|Female|35.5|3.6|-1.52|White|White
White|Male|35.0|3.1|-0.03|White|White
White|Male|31.0|3.7|0.48|White|White
White|Female|31.0|3.6|-0.8|White|White
Mexican|Male|28.0|2.9|-0.47|NonWhite|Latino
White|Female|37.0|3.1|-0.72|White|White
Hispanic|Male|34.0|2.4|-1.38|NonWhite|Latino
White|Female|40.0|2.9|-0.18|White|White
White|Male|40.0|2.7|0.22|White|White
White|Male|44.0|2.6|0.84|White|White
White|Female|31.0|3.8|-0.65|White|White
White|Female|42.0|3.8|0.84|White|White
White|Male|35.0|3.4|0.91|White|White
White|Female|31.0|3.5|-0.29|White|White
White|Male|42.0|3.1|-0.18|White|White
White|Male|42.0|3.1|1.28|White|White
White|Male|34.0|3.3|0.52|White|White
White|Male|36.0|2.9|0.4|White|White
White|Male|38.0|2.9|0.4|White|White
White|Female|42.0|3.6|0.63|White|White
White|Male|40.0|4.0|2.23|White|White
Asian|Female|37.0|2.9|-0.9|NonWhite|Asian
Asian|Female|35.0|3.4|-1.09|NonWhite|Asian
White|Male|31.0|3.9|0.22|White|White
Hispanic|Male|42.0|2.8|-0.65|NonWhite|Latino
White|Female|32.5|3.8|-0.8|White|White
White|Female|34.0|3.3|-0.76|White|White
White|Male|35.0|3.4|0.59|White|White
White|Female|36.0|3.1|-0.76|White|White
White|Female|38.0|3.3|-0.29|White|White
White|Male|38.0|3.1|1.53|White|White
Mexican|Male|27.0|3.2|-0.69|NonWhite|Latino
White|Male|38.0|3.5|-0.21|White|White
White|Male|41.5|2.8|1.72|White|White
White|Male|39.0|3.0|1.03|White|White
Black|Female|31.0|2.4|-1.31|NonWhite|Black
Mexican|Female|31.0|3.1|-0.61|NonWhite|Latino
Hispanic|Female|27.5|3.4|-1.45|NonWhite|Latino
White|Female|39.0|3.8|0.91|White|White
Hispanic|Female|33.0|3.5|-0.14|NonWhite|Latino
White|Male|40.0|3.0|-0.29|White|White
White|Male|36.0|3.0|-0.83|White|White
White|Male|39.0|3.4|0.95|White|White
White|Male|35.0|3.3|0.52|White|White
White|Male|36.0|3.2|-0.76|White|White
White|Male|37.0|3.3|-0.29|White|White
White|Female|46.0|3.0|1.42|White|White
White|Male|41.0|2.9|-1.41|White|White
White|Female|36.0|3.4|0.08|White|White
White|Male|39.0|3.5|1.28|White|White
White|Male|36.0|3.1|-0.25|White|White
White|Male|37.5|3.1|0.48|White|White
White|Male|31.5|3.7|0.12|White|White
Asian|Male|32.0|3.3|-0.6|NonWhite|Asian
White|Female|35.0|3.3|-0.11|White|White
White|Male|35.0|3.3|0.66|White|White
White|Female|39.0|3.0|-1.41|White|White
White|Female|38.0|3.0|1.03|White|White
White|Male|35.0|3.3|-0.69|White|White
White|Male|38.0|3.3|-0.5|White|White
White|Male|36.0|3.2|0.48|White|White
White|Female|37.0|3.3|-0.21|White|White
White|Male|37.0|3.3|-0.03|White|White
White|Male|34.0|3.6|1.24|White|White
White|Male|45.0|3.6|1.9|White|White
Mexican|Female|31.0|3.0|-1.09|NonWhite|Latino
White|Male|41.0|2.8|1.68|White|White
White|Male|34.5|3.3|-0.54|White|White
White|Male|38.0|3.7|-0.28|White|White
White|Female|35.0|3.5|-1.87|White|White
White|Female|31.0|3.8|-0.68|White|White
Mexican|Female|33.0|3.2|-0.98|NonWhite|Latino
White|Male|41.0|2.9|0.21|White|White
White|Male|37.0|3.6|0.71|White|White
White|Male|44.0|2.7|-0.98|White|White
White|Male|39.0|3.2|-0.51|White|White
White|Female|32.0|3.9|-0.28|White|White
White|Male|45.0|2.8|1.03|White|White
White|Male|32.0|3.7|1.53|White|White
White|Male|42.0|3.8|0.26|White|White
White|Male|39.0|3.1|-0.41|White|White
White|Male|34.0|3.4|0.61|White|White
White|Male|35.0|3.2|0.11|White|White
Mexican|Female|29.0|2.7|-1.23|NonWhite|Latino
Mexican|Female|30.0|2.4|-1.15|NonWhite|Latino
White|Male|40.0|3.2|0.06|White|White
White|Female|37.0|3.3|0.49|White|White
White|Male|42.0|3.5|0.09|White|White
White|Male|35.0|3.8|1.03|White|White
White|Male|39.0|3.3|-0.88|White|White
White|Male|42.0|4.0|1.5|White|White
White|Female|33.0|3.9|0.06|White|White
White|Male|37.5|3.2|0.16|White|White
White|Female|42.0|2.9|-0.16|White|White
White|Female|37.5|3.7|-0.23|White|White
White|Male|47.0|3.8|1.98|White|White
White|Female|35.0|3.6|0.68|White|White
White|Male|35.0|3.7|-0.33|White|White
White|Male|35.0|3.9|-0.16|White|White
White|Female|37.0|3.8|-0.33|White|White
White|Female|46.0|3.9|1.08|White|White
White|Male|42.0|3.2|-1.0|White|White
White|Male|42.0|3.1|1.33|White|White
White|Male|37.0|3.7|0.01|White|White
Amerindian|Female|33.0|3.2|-2.0|NonWhite|Other
White|Male|42.0|3.0|0.36|White|White
White|Male|48.0|2.9|0.4|White|White
White|Male|44.0|3.1|-1.03|White|White
Black|Female|24.0|2.2|-1.73|NonWhite|Black
White|Female|40.0|3.3|1.76|White|White
White|Female|32.0|3.3|-0.82|White|White
White|Female|33.5|3.1|0.87|White|White
Black|Male|29.0|3.5|-0.96|NonWhite|Black
White|Female|36.0|3.1|0.16|White|White
White|Male|36.0|3.0|1.46|White|White
White|Male|41.0|3.1|-0.22|White|White
White|Female|34.5|3.3|-0.41|White|White
White|Female|38.0|2.7|0.9|White|White
White|Female|35.0|3.6|-0.62|White|White
White|Male|35.0|3.5|-1.19|White|White
White|Female|29.5|2.6|-0.91|White|White
White|Female|36.0|3.0|1.07|White|White
White|Male|31.0|3.2|0.14|White|White
White|Female|42.0|3.6|0.5|White|White
Hispanic|Male|23.0|3.1|-0.44|NonWhite|Latino
White|Male|41.5|2.4|1.67|White|White
White|Male|34.5|3.4|1.33|White|White
White|Female|39.0|3.0|0.12|White|White
White|Male|37.0|3.0|0.24|White|White
White|Male|36.5|2.3|-0.5|White|White
Black|Female|25.0|2.4|-1.29|NonWhite|Black
Black|Male|30.0|2.6|-1.51|NonWhite|Black
Asian|Female|29.0|3.2|-1.08|NonWhite|Asian
White|Female|36.5|3.0|0.02|White|White
White|Female|35.0|3.1|-0.12|White|White
White|Female|30.5|3.8|1.32|White|White
White|Male|39.0|2.7|-1.23|White|White
Hispanic|Female|24.0|3.1|-1.43|NonWhite|Latino
White|Female|25.0|3.8|0.25|White|White
White|Female|41.0|2.7|0.13|White|White
White|Female|38.0|2.9|0.24|White|White
White|Male|33.0|3.2|0.56|White|White
White|Male|40.0|3.3|0.59|White|White
White|Female|33.0|3.0|0.81|White|White
White|Male|39.0|2.8|-1.12|White|White
White|Male|36.0|3.4|2.21|White|White
White|Female|37.0|2.8|-0.17|White|White
White|Female|38.0|2.7|-0.98|White|White
White|Male|35.0|3.3|1.19|White|White
White|Male|32.5|3.3|-0.44|White|White
White|Male|40.0|2.5|-0.93|White|White
White|Male|37.0|2.9|0.28|White|White
White|Male|38.0|3.0|1.3|White|White
White|Male|35.0|3.5|-0.04|White|White
White|Female|30.0|3.5|-0.34|White|White
White|Male|41.0|2.6|-0.01|White|White
White|Female|26.0|3.3|-0.66|White|White
White|Male|36.5|3.3|-0.79|White|White
White|Male|33.5|2.8|0.86|White|White
White|Male|32.0|3.4|0.56|White|White
White|Female|31.5|3.4|-0.26|White|White
White|Male|40.0|3.2|0.7|White|White
White|Female|32.0|3.1|1.14|White|White
White|Male|33.5|3.5|1.5|White|White
Black|Male|35.0|2.7|-0.19|NonWhite|Black
White|Male|40.0|2.8|0.59|White|White
White|Female|31.5|3.5|-0.17|White|White
White|Male|44.0|2.3|1.26|White|White
White|Female|30.0|3.8|0.16|White|White
White|Male|28.5|3.5|0.78|White|White
Black|Female|29.0|3.1|-1.29|NonWhite|Black
White|Male|34.0|3.4|0.6|White|White
White|Female|35.0|3.0|-0.09|White|White
White|Female|32.0|2.9|-0.88|White|White
White|Male|41.0|2.7|0.89|White|White
White|Female|32.0|3.5|1.91|White|White
White|Male|34.0|2.8|-0.58|White|White
White|Male|29.0|3.3|-0.99|White|White
White|Female|31.0|3.5|-0.81|White|White
White|Female|34.0|3.2|-0.25|White|White
White|Male|30.0|3.3|1.11|White|White
White|Male|35.5|2.8|-0.63|White|White
White|Male|33.0|3.0|1.67|White|White
White|Female|30.0|3.5|0.3|White|White
White|Male|34.0|2.9|-0.36|White|White
White|Female|31.0|3.4|-1.01|White|White
Asian|Female|28.0|3.3|0.51|NonWhite|Asian
White|Male|37.0|3.7|-0.05|White|White
White|Male|38.0|2.3|0.84|White|White
White|Male|34.0|2.8|-0.15|White|White
White|Male|35.0|3.5|0.81|White|White
White|Female|30.0|3.3|-0.94|White|White
White|Male|39.0|2.8|0.56|White|White
White|Female|29.0|3.5|0.99|White|White
White|Female|31.0|3.2|-1.04|White|White
White|Female|30.7|3.0|0.96|White|White
White|Male|34.0|3.0|1.82|White|White
White|Female|30.0|3.3|-1.07|White|White
White|Male|36.0|3.2|0.76|White|White
White|Male|31.0|3.5|-0.36|White|White
White|Male|30.0|3.1|-0.61|White|White
White|Male|40.0|2.9|0.56|White|White
White|Male|32.5|2.8|-0.41|White|White
White|Male|30.0|3.2|0.71|White|White
White|Male|34.5|3.1|0.0|White|White
White|Female|33.0|3.5|-0.84|White|White
White|Male|35.0|3.0|0.35|White|White
Asian|Female|31.0|3.3|0.86|NonWhite|Asian
White|Male|35.0|3.0|2.58|White|White
White|Female|33.5|3.2|0.63|White|White
White|Male|31.0|3.2|1.16|White|White
White|Male|26.7|3.2|-1.83|White|White
White|Male|33.0|3.1|1.06|White|White
White|Male|32.0|3.2|-0.96|White|White
White|Male|35.0|3.2|0.46|White|White
White|Male|35.0|3.3|0.18|White|White
White|Male|40.0|3.1|0.15|White|White
White|Male|32.0|3.5|-0.58|White|White
Asian|Male|37.0|3.8|0.15|NonWhite|Asian
White|Male|32.0|3.2|-0.84|White|White
White|Male|31.0|3.2|-0.25|White|White
White|Male|32.0|3.0|0.96|White|White
White|Male|30.0|3.5|-0.71|White|White
White|Male|31.0|3.1|-0.25|White|White
White|Male|27.0|3.1|-1.27|White|White
White|Male|28.5|3.2|0.66|White|White
White|Female|37.0|3.4|0.91|White|White
White|Male|34.0|3.3|-0.61|White|White
White|Male|36.0|3.1|1.16|White|White
White|Male|31.0|3.1|0.56|White|White
White|Male|36.0|3.5|-1.47|White|White
Puertorican|Male|34.0|2.6|-0.76|NonWhite|Latino
White|Male|27.0|3.1|1.72|White|White
White|Male|31.0|2.9|-1.12|White|White
White|Male|39.0|2.9|-0.12|White|White
Black|Female|22.5|2.7|-1.33|NonWhite|Black
White|Male|30.5|2.8|-0.67|White|White
White|Male|36.0|3.1|-0.19|White|White
White|Female|36.0|3.6|0.23|White|White
White|Male|40.0|2.6|0.68|White|White
Black|Female|25.0|3.3|-0.23|NonWhite|Black
White|Male|37.0|3.1|0.09|White|White
White|Male|35.0|3.5|1.36|White|White
White|Female|39.0|3.1|0.57|White|White
Mexican|Male|30.0|2.0|0.3|NonWhite|Latino
White|Male|29.0|2.4|-0.98|White|White
White|Male|40.0|2.9|0.42|White|White
Black|Female|26.0|2.6|-0.28|NonWhite|Black
White|Male|39.0|3.0|-0.06|White|White
White|Female|38.0|3.6|-0.19|White|White
Hispanic|Female|21.0|3.0|-0.96|NonWhite|Latino
White|Male|40.0|2.6|0.73|White|White
White|Female|40.0|3.6|1.73|White|White
White|Male|36.0|3.7|0.33|White|White
Mexican|Female|36.5|2.4|-0.08|NonWhite|Latino
Mexican|Female|25.0|3.2|-0.88|NonWhite|Latino
Black|Male|35.0|3.0|-0.62|NonWhite|Black
Black|Male|26.0|2.4|-0.91|NonWhite|Black
White|Female|36.0|3.2|1.08|White|White
Puertorican|Female|29.0|2.6|-1.17|NonWhite|Latino
White|Female|38.0|2.7|0.16|White|White
Black|Female|28.0|3.1|-1.06|NonWhite|Black
Mexican|Male|22.0|3.0|-1.0|NonWhite|Latino
White|Male|35.0|3.1|-0.02|White|White
White|Male|41.0|2.6|0.35|White|White
White|Female|36.0|3.8|-0.43|White|White
White|Male|37.0|3.7|0.92|White|White
White|Male|38.0|3.1|0.51|White|White
White|Male|39.0|2.9|-0.37|White|White
White|Male|36.0|2.3|0.11|White|White
White|Female|38.0|3.1|-0.15|White|White
Black|Female|30.0|2.6|-0.32|NonWhite|Black
White|Female|35.0|2.8|0.14|White|White
White|Male|40.0|2.9|0.99|White|White
White|Male|37.0|3.0|-0.3|White|White
White|Male|34.0|3.8|1.03|White|White
White|Male|37.0|3.0|0.29|White|White
White|Female|37.0|3.2|0.46|White|White
White|Male|38.0|2.9|0.21|White|White
White|Male|42.0|3.0|1.75|White|White
White|Female|38.0|2.7|0.33|White|White
White|Female|30.0|2.6|0.42|White|White
White|Female|43.0|2.5|-0.87|White|White
White|Male|37.0|3.0|-0.8|White|White
White|Male|36.0|3.4|1.16|White|White
White|Female|40.0|3.3|0.86|White|White
White|Male|35.0|3.8|1.14|White|White
White|Male|42.0|3.2|0.55|White|White
White|Male|33.0|2.8|0.49|White|White
Black|Male|23.0|2.5|-0.97|NonWhite|Black
Hispanic|Male|37.0|2.4|-0.67|NonWhite|Latino
White|Male|42.0|3.3|1.54|White|White
White|Female|36.0|3.5|0.36|White|White
White|Female|36.0|3.7|-0.73|White|White
White|Male|38.0|3.2|1.65|White|White
White|Female|38.0|3.4|1.21|White|White
Other|Female|37.0|3.0|0.55|NonWhite|Other
White|Female|33.0|2.4|-0.67|White|White
White|Male|40.0|2.9|0.49|White|White
White|Male|40.0|2.8|1.64|White|White
White|Male|37.0|3.0|0.11|White|White
Other|Female|27.0|2.4|-1.28|NonWhite|Other
White|Female|34.5|3.2|0.27|White|White
White|Male|39.0|3.3|1.19|White|White
White|Female|45.0|3.6|0.55|White|White
Asian|Male|33.0|3.0|0.69|NonWhite|Asian
White|Female|39.0|2.6|-0.34|White|White
White|Female|39.0|3.8|-0.21|White|White
White|Male|40.0|2.8|1.69|White|White
White|Male|40.0|2.6|1.02|White|White
White|Female|39.0|2.6|1.16|White|White
White|Male|45.0|2.7|0.0|White|White
White|Female|35.0|3.3|-0.15|White|White
Amerindian|Female|29.0|2.9|-1.13|NonWhite|Other
White|Male|40.0|2.5|-0.71|White|White
White|Female|32.0|3.2|0.52|White|White
White|Male|29.0|3.3|0.03|White|White
White|Male|39.0|2.6|0.29|White|White
Asian|Female|30.0|3.0|-0.51|NonWhite|Asian
White|Female|35.0|3.2|-0.27|White|White
White|Male|30.0|3.3|-0.28|White|White
White|Female|34.0|3.1|0.35|White|White
White|Male|37.0|2.7|-0.63|White|White
White|Male|30.0|3.2|-0.97|White|White
